Date,Platform,Campaign type,ROI_moving_avg,Click Through Rate_moving_avg,Conversion Rate_moving_avg
2024-03-26,Microsoft,Shopping,8.840082746889937,0.005930994379765457,0.03208839572840529
2024-03-27,Microsoft,Shopping,9.597709562270103,0.006049267098309914,0.034118201938581956
2024-03-28,Microsoft,Shopping,9.697007237372928,0.006158812793359958,0.03428345815427234
2024-03-29,Microsoft,Shopping,9.372036656719839,0.006125243592909529,0.0334021838721306
2024-03-30,Microsoft,Shopping,7.6658019838093905,0.006214628897063157,0.031237575825169617
2024-03-31,Microsoft,Shopping,7.660809257890185,0.00619401236426387,0.03129282449568996
2024-04-01,Microsoft,Shopping,7.650742285262297,0.0061118826430972845,0.03132508256020609
2024-04-02,Microsoft,Shopping,7.621303389996689,0.0062122620988044,0.03372906155992976
2024-04-03,Microsoft,Shopping,7.431049013957187,0.006204939216652386,0.03250371926869053
2024-04-04,Microsoft,Shopping,8.330203954227212,0.006269766493714385,0.03261487513356746
2024-04-05,Microsoft,Shopping,9.133044056708462,0.006345649663319915,0.0356603868165015
2024-04-06,Microsoft,Shopping,8.96684921087621,0.006378756240685143,0.035937029416175
2024-04-07,Microsoft,Shopping,9.039096777971201,0.0065791594174238,0.0367319247429131
2024-04-08,Microsoft,Shopping,9.391285249108728,0.006736759119985271,0.03638788895525952
2024-04-09,Microsoft,Shopping,8.367849768761369,0.006662820789936142,0.0331838026785825
2024-04-10,Microsoft,Shopping,8.18339359747854,0.0066981284222312,0.03284468393101959
2024-04-11,Microsoft,Shopping,7.268873590535933,0.006586724301642142,0.03183139759067596
2024-04-12,Microsoft,Shopping,6.728878204818038,0.006543456205865614,0.030748364873958413
2024-04-13,Microsoft,Shopping,6.665826967329849,0.006492699334315157,0.02968638789761927
2024-04-14,Microsoft,Shopping,6.5316591878471755,0.006366877968510957,0.027290460973390458
2024-04-15,Microsoft,Shopping,6.618315520787789,0.006443735968461358,0.029282443183889457
2024-04-16,Microsoft,Shopping,8.129563537160047,0.0065688922987054855,0.03172819760506092
2024-04-17,Microsoft,Shopping,8.417689227891675,0.0065836055873666425,0.0316917122989814
2024-04-18,Microsoft,Shopping,8.394861755176034,0.0066603679646089,0.031968919200477355
2024-04-19,Microsoft,Shopping,8.875520470011535,0.006758482205207128,0.03217115523920556
2024-04-20,Microsoft,Shopping,8.640584969619585,0.0069965119126408,0.030898299977564773
2024-04-21,Microsoft,Shopping,8.887812349296961,0.007156671326606386,0.031937004767656915
2024-04-22,Microsoft,Shopping,8.410277461797957,0.007139877908476071,0.03030286314988764
2024-04-23,Microsoft,Shopping,8.187439535227234,0.007224910631025572,0.0306193247262263
2024-04-24,Microsoft,Shopping,8.161214253154071,0.006956003195975028,0.030719470476811
2024-04-25,Microsoft,Shopping,8.130898461446627,0.006770076709406886,0.03257185544208206
2024-04-26,Microsoft,Shopping,7.696809391312428,0.0065537096725562,0.0316556465963578
2024-04-27,Microsoft,Shopping,8.024616036150377,0.006351595025565414,0.03298546244127496
2024-04-28,Microsoft,Shopping,7.9554441732291865,0.0061540166534259574,0.0330141374183748
2024-04-29,Microsoft,Shopping,8.24004623543185,0.005954643008075057,0.03572254938836374
2024-04-30,Microsoft,Shopping,6.765935884143441,0.005602210486005685,0.03397731843420784
2024-05-01,Microsoft,Shopping,6.925620449941545,0.005767297631671915,0.03619815664679669
2024-05-02,Microsoft,Shopping,6.788088635736502,0.005907956973556372,0.03512992770846843
2024-05-03,Microsoft,Shopping,6.947473603497899,0.006096265020056929,0.03627814636820783
2024-05-04,Microsoft,Shopping,6.800229634508483,0.006238914780746371,0.036563353260357596
2024-05-05,Microsoft,Shopping,7.790676226866508,0.006473285828519485,0.037338856528260946
2024-05-06,Microsoft,Shopping,7.978588325734443,0.006732927683232443,0.03520143763653414
2024-05-07,Microsoft,Shopping,8.50942067018633,0.0070228254569005,0.0339018094154269
2024-05-08,Microsoft,Shopping,8.752692125043698,0.0074145531742778,0.03185661144232506
2024-05-09,Microsoft,Shopping,9.048852897241835,0.007627224275170985,0.0312848310060126
2024-05-10,Microsoft,Shopping,9.494411572976281,0.007630209244996728,0.03053543013639533
2024-05-11,Microsoft,Shopping,10.498459270946714,0.0076959836528107,0.03218484876909664
2024-05-12,Microsoft,Shopping,9.63885165772029,0.007620098828728786,0.0312000505582648
2024-05-13,Microsoft,Shopping,9.415040597271027,0.0074469958884699995,0.030184435186640875
2024-05-14,Microsoft,Shopping,9.143322698967028,0.007288071824478615,0.030496310836603573
2024-05-15,Microsoft,Shopping,7.778843705555475,0.006991214481376258,0.030623507729299115
2024-05-16,Microsoft,Shopping,7.44043748550622,0.006797302489354329,0.0299889930332371
2024-05-17,Microsoft,Shopping,6.867340023105764,0.0068309954765160006,0.02997357184499897
2024-05-18,Microsoft,Shopping,5.640992874744501,0.006800905140938557,0.0277693755597433
2024-05-19,Microsoft,Shopping,5.403864920101886,0.006927484538566416,0.027717459052002485
2024-05-20,Microsoft,Shopping,5.285188283722616,0.007061745712249586,0.03058280272033401
2024-05-21,Microsoft,Shopping,5.086764378861867,0.007181607501509128,0.030173245704513796
2024-05-22,Microsoft,Shopping,5.436417023181926,0.007369467128698416,0.027973745987635728
2024-05-23,Microsoft,Shopping,5.251448063607774,0.00758689979225753,0.026593869200087085
2024-05-24,Microsoft,Shopping,5.361119302368023,0.0077053369007104005,0.02599362910404867
2024-05-25,Microsoft,Shopping,4.849204026872122,0.007780923443319872,0.023328001470290828
2024-05-26,Microsoft,Shopping,4.635550620587793,0.0079573546562993,0.021562893280294156
2024-05-27,Microsoft,Shopping,4.143970058229843,0.00834395817372083,0.017035346269087013
2024-05-28,Microsoft,Shopping,4.937423612995818,0.008578806826320185,0.020148686215655083
2024-05-29,Microsoft,Shopping,4.995611693039294,0.008511044263520501,0.021117845079550803
2024-05-30,Microsoft,Shopping,6.168703046901213,0.00863150140577367,0.024818774773196772
2024-05-31,Microsoft,Shopping,7.2263742567636005,0.008624070489722671,0.027233003622631275
2024-06-01,Microsoft,Shopping,8.297042723900768,0.008591085959840171,0.03161629272153117
2024-06-02,Microsoft,Shopping,9.789679883554752,0.008441293308963429,0.038582280886881586
2024-06-03,Microsoft,Shopping,11.252933147170385,0.008101239138927458,0.04274498191626898
2024-06-04,Microsoft,Shopping,10.621886107528269,0.007953654540414272,0.042188711337115097
2024-06-05,Microsoft,Shopping,12.132753093066572,0.007866569480564928,0.042305168530138416
2024-06-06,Microsoft,Shopping,11.701859587558744,0.007580769372121543,0.0437916401948135
2024-06-07,Microsoft,Shopping,10.340281380424441,0.00744130649129023,0.042742473499272814
2024-06-08,Microsoft,Shopping,10.19637803553086,0.007371204465661914,0.04142288587040684
2024-06-09,Microsoft,Shopping,8.680243999599496,0.007131099751892414,0.03743346025156523
2024-06-10,Microsoft,Shopping,7.529233431996007,0.006966705062397929,0.036507505425675955
2024-06-11,Microsoft,Shopping,7.814517697585876,0.006779764506529886,0.0371945376916556
2024-06-12,Microsoft,Shopping,6.876413543456509,0.006663894799402657,0.04195657243594776
2024-06-13,Microsoft,Shopping,6.86880578240337,0.006846819675867858,0.040223276377798475
2024-06-14,Microsoft,Shopping,8.17273567821765,0.007109050107157643,0.041708608112803504
2024-06-15,Microsoft,Shopping,8.335325871171227,0.007370237630051557,0.04312072479193589
2024-06-16,Microsoft,Shopping,8.60906502173628,0.007806543606007443,0.043954010051119645
2024-06-17,Microsoft,Shopping,9.28277147567286,0.008191099919535,0.04665743737137523
2024-06-18,Microsoft,Shopping,9.003285256780698,0.008322158239274057,0.04592037303565909
2024-06-19,Microsoft,Shopping,8.291089151047208,0.008563127084817658,0.04405248664059473
2024-06-20,Microsoft,Shopping,8.098656566734816,0.008473693959901414,0.043901315060851716
2024-06-21,Microsoft,Shopping,6.9161603710744854,0.008292255701134387,0.04231287173531074
2024-06-22,Microsoft,Shopping,6.02833252651263,0.008185360367517372,0.040962531117954414
2024-06-23,Microsoft,Shopping,6.037835874131169,0.008053809056795529,0.03986542842043799
2024-06-24,Microsoft,Shopping,5.680369960933698,0.0079237832200831,0.03759472766003016
2024-06-25,Microsoft,Shopping,5.542005203341105,0.007942224291418729,0.03545647182719304
2024-06-26,Microsoft,Shopping,5.905812250328116,0.007900242148140085,0.03185390459458207
2024-06-27,Microsoft,Shopping,5.336332491067515,0.007827129819607143,0.029178133040091987
2024-06-28,Microsoft,Shopping,5.973262888583307,0.007685241530781271,0.02708022577645743
2024-06-29,Microsoft,Shopping,7.640998858763269,0.0076991494142542565,0.027119918339514472
2024-06-30,Microsoft,Shopping,7.467076177212518,0.007762094351245386,0.025269755174164014
2024-01-01,Meta,Meta,9.217355118177904,0.02140319214893032,0.0194903990022387
2024-01-02,Meta,Meta,9.217355118177904,0.02140319214893032,0.0194903990022387
2024-01-03,Meta,Meta,9.217355118177904,0.02140319214893032,0.0194903990022387
2024-01-04,Meta,Meta,9.217355118177904,0.02140319214893032,0.0194903990022387
2024-01-05,Meta,Meta,9.217355118177904,0.02140319214893032,0.0194903990022387
2024-01-06,Meta,Meta,9.217355118177904,0.02140319214893032,0.0194903990022387
2024-01-07,Meta,Meta,9.217355118177904,0.021403192148930317,0.0194903990022387
2024-01-08,Meta,Meta,9.106193418037009,0.021704433802606615,0.019957512533868373
2024-01-09,Meta,Meta,8.106454817965727,0.02176082640374847,0.018087758784415372
2024-01-10,Meta,Meta,7.378785141421575,0.022071285215714585,0.016977807023463288
2024-01-11,Meta,Meta,6.54169262012737,0.02172487502841857,0.016533888026365087
2024-01-12,Meta,Meta,5.853295081092244,0.020887755309178368,0.015899243513798816
2024-01-13,Meta,Meta,5.298099108925742,0.020937269386937175,0.014519781440787213
2024-01-14,Meta,Meta,5.111009196704029,0.021365495514583225,0.014186798882972801
2024-01-15,Meta,Meta,5.557787429314936,0.021007386065366368,0.015095823734011887
2024-01-16,Meta,Meta,5.614684740899756,0.020903363818654687,0.01613357945560836
2024-01-17,Meta,Meta,6.123508456699727,0.0202991634458605,0.017215267272349816
2024-01-18,Meta,Meta,6.814435927301909,0.020105928593921525,0.0182625129131564
2024-01-19,Meta,Meta,6.10759675844713,0.020729871764476968,0.016206168865168902
2024-01-20,Meta,Meta,5.325140366122701,0.020361931877181716,0.014665110042260643
2024-01-21,Meta,Meta,4.816082932947715,0.019885432086487142,0.012788518821391587
2024-01-22,Meta,Meta,3.3607809996713,0.019288571311283715,0.010392697185048245
2024-01-23,Meta,Meta,2.591380983410881,0.018935720245961102,0.008284744954850458
2024-01-24,Meta,Meta,1.6222398072934492,0.018456283617809287,0.0055064010457485015
2024-01-25,Meta,Meta,0.5873067870869509,0.01750739441708553,0.004477749332165286
2024-01-26,Meta,Meta,0.6582599852120005,0.016304454353499413,0.0057414723385593005
2024-01-27,Meta,Meta,0.5576099537588657,0.01580785337343694,0.005435240521073471
2024-01-28,Meta,Meta,0.6108097100536265,0.0155194345164619,0.0055011302164522284
2024-01-29,Meta,Meta,1.4521859410000033,0.014954367545063772,0.007084210029073986
2024-01-30,Meta,Meta,2.5129229080646702,0.014573629197530172,0.007475415543914329
2024-01-31,Meta,Meta,2.5129229080646702,0.014507579941731416,0.007039875474227928
2024-02-01,Meta,Meta,2.624693618498278,0.014821848084149271,0.0066089338668157286
2024-02-02,Meta,Meta,2.644953847005929,0.015680392952198287,0.005805703955769572
2024-02-03,Meta,Meta,3.030131543560871,0.016449165338224558,0.0068619490046209
2024-02-04,Meta,Meta,3.1363522263591226,0.016947967545140958,0.007304952815816772
2024-02-05,Meta,Meta,2.7732822729290993,0.017872591777307555,0.0073378944405867435
2024-02-06,Meta,Meta,11.30051099360983,0.01791758401876023,0.019180177598365045
2024-02-07,Meta,Meta,16.00143811951951,0.01852188411775796,0.028351253436107542
2024-02-08,Meta,Meta,21.00642696262259,0.018815483745864284,0.03712785114643179
2024-02-09,Meta,Meta,25.221370726597836,0.018902497069736797,0.04493844426334661
2024-02-10,Meta,Meta,26.72926301131311,0.01886240041021273,0.0481016084971957
2024-02-11,Meta,Meta,28.617858034302543,0.018719878171031674,0.05334929187027731
2024-02-12,Meta,Meta,37.136464003822134,0.018379982560791912,0.0738663257215912
2024-02-13,Meta,Meta,43.59545797396481,0.018712809325821672,0.0850597846168151
2024-02-14,Meta,Meta,49.27601741704171,0.0182684417509319,0.09988570915402573
2024-02-15,Meta,Meta,50.78521826003149,0.019314260921109442,0.10186660593085806
2024-02-16,Meta,Meta,52.537471576156555,0.01996350369165467,0.10663447052350362
2024-02-17,Meta,Meta,53.205317237107614,0.02098237578949547,0.1080684641544801
2024-02-18,Meta,Meta,54.64809451659256,0.022008724586857514,0.10710072474672093
2024-02-19,Meta,Meta,46.70506437042032,0.023544839502837072,0.08589714897679032
2024-02-20,Meta,Meta,31.388861509535182,0.0245778869860042,0.06350823375164631
2024-02-21,Meta,Meta,21.76254411348094,0.025739472125310046,0.041474905443458034
2024-02-22,Meta,Meta,16.005393905697126,0.024955647602960342,0.031009470908244314
2024-02-23,Meta,Meta,11.561309238647825,0.023948153337789487,0.020847875789680514
2024-02-24,Meta,Meta,10.08466515309074,0.023298963908521184,0.0170388726077273
2024-02-25,Meta,Meta,8.349449717918898,0.0226563459484855,0.014366470663480685
2024-02-26,Meta,Meta,8.786689960961118,0.020936538211322183,0.01638950646110737
2024-02-27,Meta,Meta,10.007862500800082,0.020086771447143072,0.018582099517925044
2024-02-28,Meta,Meta,10.262203254287298,0.01911048841291083,0.019855371775717813
2024-02-29,Meta,Meta,15.031755317873705,0.018680559095494858,0.023042964554432444
2024-03-01,Meta,Meta,15.200255742563154,0.019230950736714582,0.02296749841580553
2024-03-02,Meta,Meta,15.272620457428848,0.0192009560249293,0.022759492073052556
2024-03-03,Meta,Meta,14.666133588560472,0.018879815159847355,0.022962795847784913
2024-03-04,Meta,Meta,14.424266195840415,0.019763635803623943,0.022155340622009613
2024-03-05,Meta,Meta,14.652900784222751,0.02002324670924127,0.020909824390091515
2024-03-06,Meta,Meta,16.48848864306418,0.020434828419861613,0.02190568429833813
2024-03-07,Meta,Meta,12.402030904407598,0.020665560279118558,0.021298181728134944
2024-03-08,Meta,Meta,13.209408505276716,0.020073154417667525,0.022636727432686212
2024-03-09,Meta,Meta,15.368647421031044,0.01955319065731536,0.023208589521887757
2024-03-10,Meta,Meta,15.200445552545805,0.019427722575223287,0.0231927131190488
2024-03-11,Meta,Meta,15.33882965249423,0.018668120651749644,0.024049079762091558
2024-03-12,Meta,Meta,14.752929492488162,0.018187882096967416,0.025633987639627185
2024-03-13,Meta,Meta,14.202281861389569,0.017817920431345984,0.025412772441812913
2024-03-14,Meta,Meta,16.260997632359402,0.017956944845380487,0.02773019811169074
2024-03-15,Meta,Meta,15.502476538710468,0.017679473565267643,0.029293569939783198
2024-03-16,Meta,Meta,14.15684216588817,0.017037018833252558,0.03179489059975851
2024-03-17,Meta,Meta,13.847795871594784,0.016525876942864344,0.031587252780519
2024-03-18,Meta,Meta,14.609041480989577,0.0163036572609481,0.03282037057990186
2024-03-19,Meta,Meta,15.076505032169848,0.016187918073771172,0.034024007137644516
2024-03-20,Meta,Meta,15.786616921803086,0.01598721307910283,0.035131872027569226
2024-03-21,Meta,Meta,14.824921114334014,0.015472230894336244,0.03574894318035467
2024-03-22,Meta,Meta,14.976249798865824,0.015731153356852656,0.03532924553102227
2024-03-23,Meta,Meta,13.825819835573641,0.0164392972489862,0.0335430761361996
2024-03-24,Meta,Meta,14.046614461523522,0.0170029334669262,0.03399662777031157
2024-03-25,Meta,Meta,15.138635928110286,0.01739309590349946,0.03816433576893106
2024-03-26,Meta,Meta,19.118416406824824,0.01763728084150176,0.04293685774995658
2024-03-27,Meta,Meta,18.237332168450184,0.018446978837940588,0.043163025944857554
2024-03-28,Meta,Meta,20.898138053562427,0.019021380443678886,0.04559080113527866
2024-03-29,Meta,Meta,23.10915995546134,0.01914745237176153,0.049608378836125615
2024-03-30,Meta,Meta,25.096652911595413,0.01890355202569086,0.05085395486100529
2024-03-31,Meta,Meta,25.31548496206137,0.018606384991160373,0.051793452944605196
2024-04-01,Meta,Meta,28.911808234483484,0.018234256210296958,0.05486452010928917
2024-04-02,Meta,Meta,32.33861569655471,0.017569926468416614,0.05958319087460114
2024-04-03,Meta,Meta,34.558022990378916,0.016749731853694987,0.06450275267266402
2024-04-04,Meta,Meta,33.673248807828564,0.016238469618546643,0.06408436013678685
2024-04-05,Meta,Meta,35.588639702648024,0.016159964439118914,0.06756833100333501
2024-04-06,Meta,Meta,34.69294879857002,0.016292562835656686,0.06709018627247303
2024-04-07,Meta,Meta,49.39363886807077,0.016462508749882986,0.06835080343991153
2024-04-08,Meta,Meta,47.65956632833056,0.016624564292911415,0.07029601874138672
2024-04-09,Meta,Meta,47.323478028959286,0.017107316852892584,0.07159442402292494
2024-04-10,Meta,Meta,52.07954481549442,0.01705297406109017,0.08247504782572504
2024-04-11,Meta,Meta,63.50698264513223,0.017025369316678887,0.09197440205305231
2024-04-12,Meta,Meta,65.52074868671916,0.016490961334760783,0.09691361177949609
2024-04-13,Meta,Meta,68.91211515706097,0.01558332246128347,0.10262470636163638
2024-04-14,Meta,Meta,57.10320451616969,0.014842811540342971,0.1053247618362914
2024-04-15,Meta,Meta,57.01287428795048,0.014392968900573943,0.10775810298884436
2024-04-16,Meta,Meta,53.41561928729614,0.014057163866120314,0.10318415888027463
2024-04-17,Meta,Meta,49.12745932698168,0.014166704819857042,0.09179709336615605
2024-04-18,Meta,Meta,38.02480133514633,0.014313104801067828,0.08100248224621175
2024-04-19,Meta,Meta,33.02630415973397,0.014557743883306658,0.0727936431550197
2024-04-20,Meta,Meta,29.23942764979903,0.0153268285039872,0.06663846378229006
2024-04-21,Meta,Meta,28.160580809191718,0.0159458630127361,0.0641999250798282
2024-04-22,Meta,Meta,31.702853599313325,0.01617530109958374,0.06279582746427685
2024-04-23,Meta,Meta,35.90482251197774,0.016593106502825285,0.06892020240299633
2024-04-24,Meta,Meta,37.574261297871935,0.016757143274386915,0.0757955110770625
2024-04-25,Meta,Meta,38.66339460589629,0.016750385479769658,0.08618919642294672
2024-04-26,Meta,Meta,39.082156147669934,0.016853008910278657,0.08662083704350963
2024-04-27,Meta,Meta,41.1148446172089,0.016813152805872113,0.08847612461308292
2024-04-28,Meta,Meta,40.668199198951456,0.016692093585889186,0.0893408634961309
2024-04-29,Meta,Meta,38.27455683999016,0.017190271510613774,0.08890408239195345
2024-04-30,Meta,Meta,33.168208628426434,0.017369473225340555,0.08198061871756991
2024-05-01,Meta,Meta,30.891835059923547,0.017338249050483655,0.07977658226695813
2024-05-02,Meta,Meta,30.680368461423836,0.017674481636488257,0.07319253371210664
2024-05-03,Meta,Meta,32.00995487481683,0.017943753596816714,0.07847969234209831
2024-05-04,Meta,Meta,31.176728573628132,0.0186148143922625,0.07891270687632528
2024-05-05,Meta,Meta,33.771065424593296,0.019182199025109044,0.08081440153164311
2024-05-06,Meta,Meta,35.91020805969108,0.019374742631775,0.08041111376757412
2024-05-07,Meta,Meta,36.96901314262379,0.019021532136839114,0.0847271172409538
2024-05-08,Meta,Meta,38.107513350870356,0.019254950144395672,0.08599276655129584
2024-05-09,Meta,Meta,41.87893904217664,0.019382727244900286,0.08828296081229303
2024-05-10,Meta,Meta,40.96334899170701,0.019239931603995248,0.08714103939385057
2024-05-11,Meta,Meta,40.67599984538146,0.0188134450766922,0.08647108797960842
2024-05-12,Meta,Meta,38.58314636604036,0.018519112514738114,0.08373368244291761
2024-05-13,Meta,Meta,37.140379918616524,0.0181598938693994,0.08351349595388789
2024-05-14,Meta,Meta,35.66540578866717,0.01860661318728373,0.0799770071478979
2024-05-15,Meta,Meta,38.606281570495995,0.019158421921634784,0.07859751763842782
2024-05-16,Meta,Meta,37.340000818144155,0.01944319474892917,0.07932476310251538
2024-05-17,Meta,Meta,38.38677461419683,0.01990919636043887,0.07252365349545356
2024-05-18,Meta,Meta,36.98149929162598,0.019759094182220143,0.07165291046139784
2024-05-19,Meta,Meta,36.932064867299864,0.01982911109231863,0.07058352667038052
2024-05-20,Meta,Meta,36.3175426260621,0.019634146143817643,0.07405499513308218
2024-05-21,Meta,Meta,39.0029864798032,0.01892184444842124,0.08263568746939846
2024-05-22,Meta,Meta,35.88971495365537,0.018010924719454986,0.07998661201994846
2024-05-23,Meta,Meta,33.164403205656434,0.01796001267079137,0.07570712292728139
2024-05-24,Meta,Meta,31.012943071495307,0.018064762071444546,0.07559733665056599
2024-05-25,Meta,Meta,31.159004981615684,0.018004304555150986,0.07503350748072887
2024-05-26,Meta,Meta,30.910724943269873,0.017669003723740914,0.07728120666239033
2024-05-27,Meta,Meta,31.19070025836566,0.017459198667414803,0.07360544037886542
2024-05-28,Meta,Meta,31.281498970658625,0.017454186046956158,0.07272689033429128
2024-05-29,Meta,Meta,35.40921235014352,0.017428521616268382,0.08285155910733434
2024-05-30,Meta,Meta,32.05869641973228,0.016411990350088713,0.07817806033167245
2024-05-31,Meta,Meta,33.55647231611137,0.015561154763591859,0.07954724800674248
2024-06-01,Meta,Meta,35.028621986849885,0.015520035753338901,0.08083926645141958
2024-06-02,Meta,Meta,35.75950738918037,0.015620921943733958,0.08113952581656445
2024-06-03,Meta,Meta,34.89452350904997,0.015704609395316916,0.08232291583924016
2024-06-04,Meta,Meta,34.05112706100277,0.0162005965913465,0.07379579695053431
2024-06-05,Meta,Meta,30.39526887250023,0.0158907064015708,0.06656985572658711
2024-06-06,Meta,Meta,37.28746846343173,0.01541997270562613,0.0816077674429978
2024-06-07,Meta,Meta,38.07497350729854,0.015083471851534514,0.08879730992665794
2024-06-08,Meta,Meta,38.062224909861676,0.01449727242931787,0.08929805564927504
2024-06-09,Meta,Meta,38.78239001430591,0.01398218401866147,0.08983693216616777
2024-06-10,Meta,Meta,40.3976961957278,0.013965675654667628,0.09195711357206347
2024-06-11,Meta,Meta,39.41874015331719,0.014173004171451257,0.09116848708826567
2024-06-12,Meta,Meta,41.90872407017293,0.015367071551042801,0.08811345212463993
2024-06-13,Meta,Meta,42.13322808221498,0.016919592980232143,0.07863543014661796
2024-06-14,Meta,Meta,41.74714508124969,0.018348376371769143,0.06991339753380035
2024-06-15,Meta,Meta,42.415212122976406,0.01943233109170651,0.06897734707888936
2024-06-16,Meta,Meta,42.73330887820028,0.020576995783794398,0.06731231572809913
2024-06-17,Meta,Meta,43.05258489310557,0.021262138655209328,0.060607221476658105
2024-06-18,Meta,Meta,43.60733041726259,0.021276174629161787,0.059191750682036894
2024-06-19,Meta,Meta,43.23455550597652,0.020967081658656486,0.059078305138705746
2024-06-20,Meta,Meta,39.04243926373494,0.020801566476017684,0.054843127096528776
2024-06-21,Meta,Meta,40.36764640933148,0.020340556421281856,0.05480114857566699
2024-06-22,Meta,Meta,39.42900947680217,0.02019742340545237,0.05495046036245356
2024-06-23,Meta,Meta,38.71516707524291,0.02003692269181474,0.05350690551525538
2024-06-24,Meta,Meta,36.992727121371956,0.019981517520686658,0.05394234436355154
2024-06-25,Meta,Meta,35.02388063500901,0.020034750515586296,0.05304169100823616
2024-06-26,Meta,Meta,31.25499164363537,0.019832555085161675,0.04824022678054241
2024-06-27,Meta,Meta,31.378400218525833,0.02092616448133511,0.04627602908109013
2024-06-28,Meta,Meta,29.397620805203793,0.02220139306569433,0.04265417998513386
2024-06-29,Meta,Meta,28.058017426683303,0.023163331632708246,0.04035536789714627
2024-06-30,Meta,Meta,26.022798545775032,0.023968322307136112,0.03969172456899424
